"TID","RID","t_occupiedE","r_occupiedE","t_occupiedM","r_occupiedM","t_occupiedCV","r_occupiedCV"
"g37119001802",59,0.8560097620500305,0.8460093896713615,0.06646112448162085,0.04884865882573648,0.047197942327395076,0.03510035904004625
"g37159051102",60,0.9548736462093863,0.9279513888888888,0.03468294752843874,0.019781416668607107,0.022080260318838738,0.012958844019343356
"g37159051002",60,0.9233449477351916,0.9279513888888888,0.036708580511831436,0.019781416668607107,0.024167833014614035,0.012958844019343356
"g37159051201",60,0.9223090277777778,0.9279513888888888,0.04995858637381045,0.019781416668607107,0.032928183945720516,0.012958844019343356
"g37159051202",60,0.9608763693270735,0.9279513888888888,0.04544001107999478,0.019781416668607107,0.028747826381510116,0.012958844019343356
"g37159051101",60,0.9055869872701556,0.9279513888888888,0.04382192329546403,0.019781416668607107,0.029416795319925672,0.012958844019343356
"g37071030902",61,0.877703206562267,0.9050505050505051,0.08881849441696606,0.018408459214330316,0.061516245264815486,0.012364561592343554
"g37071030901",61,0.9736842105263158,0.9050505050505051,0.01797941772279222,0.018408459214330316,0.01122513552067862,0.012364561592343554
"g37071030802",61,0.9090909090909091,0.9050505050505051,0.03689517088447517,0.018408459214330316,0.02467154284068249,0.012364561592343554
"g37071030402",61,0.8921161825726142,0.9050505050505051,0.044298254025081425,0.018408459214330316,0.03018556363906022,0.012364561592343554
"g37071031301",61,0.9189003436426116,0.9050505050505051,0.1116451853907476,0.018408459214330316,0.07385938429662096,0.012364561592343554
"g37071030302",61,1.0,0.9050505050505051,0.0988363231684389,0.018408459214330316,0.060082871227014535,0.012364561592343554
"g37071031500",61,0.8184210526315789,0.9050505050505051,0.06062698028299629,0.018408459214330316,0.045032208109028804,0.012364561592343554
"g37071031402",61,0.8908212560386474,0.9050505050505051,0.07774206269537723,0.018408459214330316,0.05305173429620782,0.012364561592343554
"g37097061002",62,0.9448648648648649,0.8653427182838948,0.06504772394547095,0.021748167875550038,0.04185010026191332,0.015278074762371613
"g37097060902",62,0.8430197723187537,0.8653427182838948,0.07057169826320832,0.021748167875550038,0.05088935020999851,0.015278074762371613
"g37097060500",62,0.8274809160305343,0.8653427182838948,0.05817887456267926,0.021748167875550038,0.04274067995216963,0.015278074762371613
"g37097060400",62,0.8725078698845751,0.8653427182838948,0.05646557425211209,0.021748167875550038,0.039341280735377945,0.015278074762371613
"g37097060901",62,0.7818770226537217,0.8653427182838948,0.03715437582645009,0.021748167875550038,0.028887211221977793,0.015278074762371613
"g37097060801",62,0.8408656906429026,0.8653427182838948,0.06340771155448527,0.021748167875550038,0.04584052095198045,0.015278074762371613
"g37097061102",62,0.9481792717086834,0.8653427182838948,0.03873515244539076,0.021748167875550038,0.024834127718846334,0.015278074762371613
"g37119003017",63,1.0,0.9576565320005553,0.10062035510238597,0.01919168990469629,0.06116738911999147,0.012182531422572368
"g37119005834",63,0.9646194926568759,0.9576565320005553,0.03887249525609428,0.01919168990469629,0.02449742762218707,0.012182531422572368
"g37119005832",63,1.0,0.9576565320005553,0.03699150163148941,0.01919168990469629,0.022487235034340067,0.012182531422572368
"g37119005833",63,0.9635584137191854,0.9576565320005553,0.04005815825286375,0.01919168990469629,0.025272431475649657,0.012182531422572368
"g37119005815",63,0.8825031928480205,0.9576565320005553,0.06162855916547668,0.01919168990469629,0.04245216335654528,0.012182531422572368
"g45091061202",64,0.9413524835427888,0.8920261437908497,0.027836044480660963,0.017544796978481225,0.01797584633053,0.011956521848988318
"g45057010400",64,0.8773978315262719,0.8920261437908497,0.07561331774237615,0.017544796978481225,0.052388484503743914,0.011956521848988318
"g45057010100",64,0.9001931745009659,0.8920261437908497,0.04471695559232639,0.017544796978481225,0.030197473609665078,0.011956521848988318
"g45023020800",64,0.8562983174170077,0.8920261437908497,0.052771330246499173,0.017544796978481225,0.037463387891356094,0.011956521848988318
"g45057010300",64,0.8792096991468343,0.8920261437908497,0.05391868199334286,0.017544796978481225,0.0372804284500885,0.011956521848988318
"g45057010200",64,0.8462986198243413,0.8920261437908497,0.05429097626580945,0.017544796978481225,0.038997621188587406,0.011956521848988318
"g45057011100",64,0.9818488813845504,0.8920261437908497,0.023189699920608223,0.017544796978481225,0.014357690155666191,0.011956521848988318
"g45057011001",64,0.8463922089420097,0.8920261437908497,0.05650491790565279,0.017544796978481225,0.04058342433291884,0.011956521848988318
"g45091061203",64,0.9186991869918699,0.8920261437908497,0.05703221030305844,0.017544796978481225,0.03773818149542022,0.011956521848988318
"g37119005305",65,0.8878923766816144,0.9157741876928662,0.07813142417241234,0.04907196222790392,0.05349331488271146,0.03257460242781805
"g37119005524",65,0.9291275167785235,0.9157741876928662,0.06211880355946964,0.04907196222790392,0.04064263508693473,0.03257460242781805
"g37025041701",66,0.8847867600254615,0.9046851760039663,0.06064865530746757,0.012854678659320645,0.04166934354727933,0.008637694668870322
"g37025040500",66,0.8961520630505332,0.9046851760039663,0.05130487849742253,0.012854678659320645,0.03480254888897846,0.008637694668870322
"g37025040702",66,0.8508226691042048,0.9046851760039663,0.04564130043545604,0.012854678659320645,0.03261016942407872,0.008637694668870322
"g37179020204",66,0.9347202295552367,0.9046851760039663,0.061959812938548624,0.012854678659320645,0.04029605714021502,0.008637694668870322
"g37025042200",66,0.874694589877836,0.9046851760039663,0.05878415606241793,0.012854678659320645,0.04085431611398961,0.008637694668870322
"g37025041702",66,0.9078947368421053,0.9046851760039663,0.05878005359742969,0.012854678659320645,0.03935759722835695,0.008637694668870322
"g37025041601",66,0.9639193491333569,0.9046851760039663,0.011461695598743406,0.012854678659320645,0.007228401540982708,0.008637694668870322
"g37025042401",66,0.8937774984286612,0.9046851760039663,0.0726790464558398,0.012854678659320645,0.049432651007930574,0.008637694668870322
"g37179020800",66,0.863079615048119,0.9046851760039663,0.05110770623480988,0.012854678659320645,0.035997275207019806,0.008637694668870322
"g37179020100",66,0.9329758713136729,0.9046851760039663,0.023035099862797642,0.012854678659320645,0.015009070063975687,0.008637694668870322
"g37179020701",66,0.908816425120773,0.9046851760039663,0.04384082219677994,0.012854678659320645,0.02932490545511621,0.008637694668870322
"g37025041602",66,0.8992063492063492,0.9046851760039663,0.05123298025600346,0.012854678659320645,0.034635730581888124,0.008637694668870322
"g37179020901",66,0.8754394776494224,0.9046851760039663,0.04787026892677187,0.012854678659320645,0.033240981444912186,0.008637694668870322
"g37025042102",66,0.9551724137931035,0.9046851760039663,0.03932113883657368,0.012854678659320645,0.025025249388490153,0.008637694668870322
"g37025040600",66,0.9505969534787979,0.9046851760039663,0.08198026036474867,0.012854678659320645,0.05242603014396541,0.008637694668870322
"g37119005513",67,0.9467731204258151,0.9529034436191762,0.05380765453625615,0.014177549530774733,0.03454874212321372,0.0090445377241941
"g37119006302",67,0.9539748953974896,0.9529034436191762,0.03807344222977254,0.014177549530774733,0.02426159199305614,0.0090445377241941
"g37119005509",67,0.9400360685302074,0.9529034436191762,0.043986042828770756,0.014177549530774733,0.0284449040386065,0.0090445377241941
"g37119006213",67,0.9497888315344909,0.9529034436191762,0.042524876321737855,0.014177549530774733,0.027217616997736394,0.0090445377241941
"g37071030101",67,0.9347336834208552,0.9529034436191762,0.05874564715998163,0.014177549530774733,0.038205148957761746,0.0090445377241941
"g37119006107",67,0.9080522306855278,0.9529034436191762,0.07515571393980686,0.014177549530774733,0.05031358610578563,0.0090445377241941
"g37119005517",67,1.0,0.9529034436191762,0.05632213316233856,0.014177549530774733,0.03423837882209031,0.0090445377241941
"g37119005508",67,0.9580602883355177,0.9529034436191762,0.04332622415956735,0.014177549530774733,0.0274910989515548,0.0090445377241941
"g37119006215",67,0.970756880733945,0.9529034436191762,0.00721317553049779,0.014177549530774733,0.004517000316047715,0.0090445377241941
"g37119006214",67,0.9757085020242915,0.9529034436191762,0.029671059503415583,0.014177549530774733,0.01848617512478061,0.0090445377241941
"g45091060200",68,0.9160437032777459,0.8912006935413957,0.043353292894525206,0.03212375430772938,0.028770008736390146,0.021912144213668258
"g45091060102",68,0.9039172209903917,0.8912006935413957,0.054907329388188,0.03212375430772938,0.036926296968796325,0.021912144213668258
"g45091060501",68,0.8515111695137977,0.8912006935413957,0.07210950768345556,0.03212375430772938,0.05147973221050478,0.021912144213668258
"g37071033100",69,0.8429824561403508,0.8409359024773889,0.09090335485237097,0.04123940996635294,0.06555343789663308,0.02981148748396506
"g37071031704",69,0.8401888064733648,0.8409359024773889,0.06827014772918948,0.04123940996635294,0.04939557542550166,0.02981148748396506
"g37071033204",69,0.8310665712240516,0.8409359024773889,0.07577112559412605,0.04123940996635294,0.05542453050116323,0.02981148748396506
"g37071033203",69,0.8527204502814258,0.8409359024773889,0.10168661981447756,0.04123940996635294,0.07249219170820206,0.02981148748396506
"g37119004100",70,0.8707271597265382,0.8606155218554862,0.04527217867417757,0.03185788582137758,0.031607009099775325,0.022503075355058688
"g37119003700",70,0.8769113149847095,0.8606155218554862,0.060380611795516084,0.03185788582137758,0.04185775512094987,0.022503075355058688
"g37119003600",70,0.8366305041480536,0.8606155218554862,0.059779624333948206,0.03185788582137758,0.04343637601464199,0.022503075355058688
"g37119002100",71,0.8736692689850958,0.8672521957340025,0.06094729306772165,0.03650082936644451,0.04240738171324858,0.025585353523809768
"g37119002200",71,0.8637422360248447,0.8672521957340025,0.04555070663762931,0.03650082936644451,0.03205863742318448,0.025585353523809768
"g37119004302",72,0.7867100371747212,0.8058485779142742,0.06101454472035851,0.03315411161149034,0.04714686084061908,0.025010250928192552
"g37119004700",72,0.7334525939177102,0.8058485779142742,0.10175220700791272,0.03315411161149034,0.08433461890047181,0.025010250928192552
"g37119004000",72,0.8551448551448552,0.8058485779142742,0.0656482848337763,0.03315411161149034,0.0466678501254226,0.025010250928192552
"g37119004200",72,0.7807417046193884,0.8058485779142742,0.08921005181965445,0.03315411161149034,0.06946091674103794,0.025010250928192552
"g37119004500",72,0.8232445520581114,0.8058485779142742,0.056107778658161044,0.03315411161149034,0.041431275855212786,0.025010250928192552
"g37119003500",73,0.8765522279035792,0.8316461267605634,0.04375237617868896,0.04804714992572646,0.030342959973974258,0.03512069970143772
"g37119000300",73,0.8379052369077307,0.8316461267605634,0.11637417282430003,0.04804714992572646,0.08442980768299375,0.03512069970143772
"g37119000100",73,0.8085796683489546,0.8316461267605634,0.07387156801918238,0.04804714992572646,0.05553779056902784,0.03512069970143772
"g37119005847",74,0.9881398252184769,0.9575707912227989,0.09477014337908955,0.015310101940300427,0.058302507336998724,0.00971944104452219
"g37119005816",74,0.9467752035065748,0.9575707912227989,0.03897181201495287,0.015310101940300427,0.025022910450089145,0.00971944104452219
"g37119005817",74,0.97632058287796,0.9575707912227989,0.023823580620717464,0.015310101940300427,0.01483367254998626,0.00971944104452219
"g37119005841",74,0.9766104294478528,0.9575707912227989,0.03074200819640241,0.015310101940300427,0.01913572732357335,0.00971944104452219
"g37119005840",74,0.9379760609357998,0.9575707912227989,0.07255739995496413,0.015310101940300427,0.047024485757030755,0.00971944104452219
"g37119005842",74,0.921455938697318,0.9575707912227989,0.04087533315765635,0.015310101940300427,0.02696626696951844,0.00971944104452219
"g37025040701",75,0.89875,0.8274647887323944,0.09073138152673528,0.03367663256680047,0.06136951881107095,0.024740771257767146
"g37159051501",75,0.8163858221963974,0.8274647887323944,0.0649671376851572,0.03367663256680047,0.048376269708122546,0.024740771257767146
"g37025041000",75,0.8582857142857143,0.8274647887323944,0.061690559329857377,0.03367663256680047,0.043693911189235185,0.024740771257767146
"g37025040800",75,0.7666325486182191,0.8274647887323944,0.059275723124028984,0.03367663256680047,0.047002797239014786,0.024740771257767146
"g37097061201",76,0.8445205479452055,0.8506059664387818,0.07427786695664687,0.02123984554323357,0.0534666902120286,0.015179484647527318
"g37097061103",76,0.8935824532900081,0.8506059664387818,0.0711403755289451,0.02123984554323357,0.048396685424775585,0.015179484647527318
"g37097061202",76,0.8678769541099345,0.8506059664387818,0.028781876212926508,0.02123984554323357,0.020160209579937183,0.015179484647527318
"g37097061302",76,0.8511426806670784,0.8506059664387818,0.05937008551839988,0.02123984554323357,0.04240327528742568,0.015179484647527318
"g37097060300",76,0.7336683417085427,0.8506059664387818,0.07267067980829899,0.02123984554323357,0.06021345414436232,0.015179484647527318
"g37097061304",76,0.8394784172661871,0.8506059664387818,0.048912170759550684,0.02123984554323357,0.035419424484850685,0.015179484647527318
"g37097060200",76,0.8307086614173228,0.8506059664387818,0.09345860625437015,0.02123984554323357,0.06839189843878482,0.015179484647527318
"g37097061101",76,0.8949958982772764,0.8506059664387818,0.08527376554640818,0.02123984554323357,0.057919992088389154,0.015179484647527318
"g37097061104",76,0.906047516198704,0.8506059664387818,0.0736449480510984,0.02123984554323357,0.049411277642958315,0.015179484647527318
"g37179021009",77,0.96759941089838,0.96759941089838,0.046491120331002285,0.046491120331002285,0.029208450222528073,0.029208450222528073
"g37119005521",78,0.8602604716649067,0.8893769318366683,0.07045151448184603,0.037941444294229874,0.04978453595006555,0.025933557473787852
"g37119005610",78,0.9431900946831755,0.8893769318366683,0.05062160925483137,0.037941444294229874,0.03262652451297766,0.025933557473787852
"g37119005604",78,0.8655569782330346,0.8893769318366683,0.07371776330767585,0.037941444294229874,0.05177386480755277,0.025933557473787852
"g37119005609",78,0.9131944444444444,0.8893769318366683,0.07100118869210287,0.037941444294229874,0.04726465113392496,0.025933557473787852
"g37119002004",79,0.8545204222120238,0.9140326152607208,0.05650432385848698,0.03146916517152709,0.0401969714846092,0.020929440891096378
"g37119002002",79,0.960545193687231,0.9140326152607208,0.03681280288171616,0.03146916517152709,0.023297814327306054,0.020929440891096378
"g37119003201",80,0.905505341002465,0.9279803176023261,0.0629655055856386,0.028887112548091818,0.04227131675357994,0.018923412929547388
"g37119003203",80,0.968284789644013,0.9279803176023261,0.048609072681635425,0.028887112548091818,0.030517455786098994,0.018923412929547388
"g37119003300",80,0.9075482738443534,0.9279803176023261,0.04273599436736797,0.028887112548091818,0.02862583581681075,0.018923412929547388
"g37119003007",81,1.0,0.9663597733711048,0.05264509734539342,0.02080985012549728,0.032003098690208766,0.013090740287958407
"g37119002904",81,0.9386304909560723,0.9663597733711048,0.037704086705891204,0.02080985012549728,0.024418999458501994,0.013090740287958407
"g37119001300",82,0.8447916666666667,0.8823213326168726,0.059327475869045576,0.03762619116980297,0.04269139516622411,0.025923735146553176
"g37119001603",82,0.9223085460599334,0.8823213326168726,0.04538673136679975,0.03762619116980297,0.029914846039295367,0.025923735146553176
"g37119005827",83,0.925351071692535,0.9004584151931893,0.06982102781588483,0.02604491456551007,0.04586842238310117,0.01758301610015314
"g37119003808",83,0.8745661874070402,0.9004584151931893,0.05920424787175254,0.02604491456551007,0.041152316149854526,0.01758301610015314
"g37119005829",83,0.9027027027027027,0.9004584151931893,0.024948016049810923,0.02604491456551007,0.01680062235121861,0.01758301610015314
"g37119005916",83,0.961839530332681,0.9004584151931893,0.059070056324673964,0.02604491456551007,0.03733351322872838,0.01758301610015314
"g37119005915",83,0.819672131147541,0.9004584151931893,0.10321194735393291,0.02604491456551007,0.07654624666978611,0.01758301610015314
"g37119005824",83,0.9175257731958762,0.9004584151931893,0.0784652935384857,0.02604491456551007,0.051986841113576134,0.01758301610015314
"g37119005828",84,0.9639381797366915,0.9464839906138823,0.04226523651372802,0.01615562336355084,0.02665435754697632,0.010376348395546624
"g37119003012",84,0.9566885964912281,0.9464839906138823,0.04298614959932922,0.01615562336355084,0.027314423970937893,0.010376348395546624
"g37119003105",84,0.9546218487394958,0.9464839906138823,0.03860768345090186,0.01615562336355084,0.024585354310208706,0.010376348395546624
"g37119003008",84,0.9226393629124005,0.9464839906138823,0.04699824206127238,0.01615562336355084,0.030965901807486287,0.010376348395546624
"g37119003018",84,0.9507389162561576,0.9464839906138823,0.03860009068851165,0.01615562336355084,0.02468090905009013,0.010376348395546624
"g37119003006",84,0.9273547094188377,0.9464839906138823,0.0420375420467557,0.01615562336355084,0.027556593552593565,0.010376348395546624
"g37119003013",84,0.9625748502994012,0.9464839906138823,0.03283825098378666,0.01615562336355084,0.020738608117505324,0.010376348395546624
"g37097060703",85,0.88801261829653,0.9012029185564977,0.05595666473502154,0.015082486329661023,0.03830599798301938,0.010173829345302195
"g37097060802",85,0.8916155419222904,0.9012029185564977,0.06093180653241538,0.015082486329661023,0.04154325506030384,0.010173829345302195
"g37159051802",85,0.8709005726184279,0.9012029185564977,0.05684313510238575,0.015082486329661023,0.03967743094115299,0.010173829345302195
"g37097060602",85,0.9939903846153846,0.9012029185564977,0.006315427879473223,0.015082486329661023,0.003862377286138216,0.010173829345302195
"g37159051302",85,0.9041095890410958,0.9012029185564977,0.04489463001633871,0.015082486329661023,0.030186128683731477,0.010173829345302195
"g37159051801",85,0.9352975158867707,0.9012029185564977,0.0497246579859337,0.015082486329661023,0.03231886656503085,0.010173829345302195
"g37097061502",85,0.9092261904761905,0.9012029185564977,0.06079407272755655,0.015082486329661023,0.040646522839053026,0.010173829345302195
"g37097061501",85,0.9141891891891892,0.9012029185564977,0.04519934865765675,0.015082486329661023,0.030055931550660577,0.010173829345302195
"g37159051902",85,0.877797513321492,0.9012029185564977,0.04806522807637351,0.015082486329661023,0.033286701305967815,0.010173829345302195
"g37097061303",85,0.9077109896782027,0.9012029185564977,0.06567919841074384,0.015082486329661023,0.04398598765184662,0.010173829345302195
"g37097060702",85,0.9015892420537898,0.9012029185564977,0.04189670498434962,0.015082486329661023,0.02824914094251547,0.010173829345302195
"g37159051901",85,0.8856382978723404,0.9012029185564977,0.037767770329926585,0.015082486329661023,0.025923823478285087,0.010173829345302195
"g37119005515",86,0.9325539568345323,0.9171789426623449,0.06739242266500664,0.031741698387768476,0.04393101095543163,0.021038277683640524
"g37119005518",86,0.9071537290715372,0.9171789426623449,0.08288929608489043,0.031741698387768476,0.0555458553760358,0.021038277683640524
"g37119005520",86,0.9470426409903714,0.9171789426623449,0.06750125155150778,0.031741698387768476,0.04332877285137829,0.021038277683640524
"g37119005519",86,0.9396355353075171,0.9171789426623449,0.0669166635412593,0.031741698387768476,0.043292129014811206,0.021038277683640524
"g37119005523",86,0.8869630746043707,0.9171789426623449,0.06131812053161273,0.031741698387768476,0.042025935777916704,0.021038277683640524
"g37025042502",87,0.9390243902439024,0.8786783686112545,0.06679575393313382,0.034154671629317526,0.04324203073080151,0.023629486120740503
"g37025042000",87,0.8712357217030114,0.8786783686112545,0.04682573255219712,0.034154671629317526,0.032672547973065215,0.023629486120740503
"g37025041901",87,0.7952646239554317,0.8786783686112545,0.07351268232895858,0.034154671629317526,0.05619332149345228,0.023629486120740503
"g37119001200",88,0.959307010475423,0.9600869393400514,0.04427966310483836,0.02788595099482816,0.028059555530474616,0.01765667795164994
"g37119001606",88,0.9411421911421911,0.9600869393400514,0.05196710508771773,0.02788595099482816,0.03356660198576176,0.01765667795164994
"g37119001605",88,1.0,0.9600869393400514,0.05407769126108011,0.02788595099482816,0.032873976450504626,0.01765667795164994
"g37119002300",89,0.8159866777685262,0.833211210844477,0.0820181433229091,0.02656422478556953,0.06110277906507899,0.01938099812516088
"g37119001607",89,0.8794212218649518,0.833211210844477,0.0874012987994958,0.02656422478556953,0.06041642765822573,0.01938099812516088
"g37119001701",89,0.8390804597701149,0.833211210844477,0.05633501058552545,0.02656422478556953,0.04081397277712216,0.01938099812516088
"g37119001702",89,0.8245033112582781,0.833211210844477,0.06467104751407873,0.02656422478556953,0.047681684425853625,0.01938099812516088
"g37119001919",89,0.800351288056206,0.833211210844477,0.0716162050481391,0.02656422478556953,0.05439572298945024,0.01938099812516088
"g37119001801",89,0.7632850241545893,0.833211210844477,0.08905338583137434,0.02656422478556953,0.07092474651646528,0.01938099812516088
"g37119001918",89,0.8826501965188096,0.833211210844477,0.05119367933549068,0.02656422478556953,0.03525833658031854,0.01938099812516088
"g37119005301",90,0.8251404494382022,0.7898480439702554,0.04290245434683669,0.03390889376160145,0.031607369845383405,0.026097816453344965
"g37119005306",90,0.8174077578051088,0.7898480439702554,0.10668895429941858,0.03390889376160145,0.0793441297242524,0.026097816453344965
"g37119005307",90,0.7488554610856769,0.7898480439702554,0.06820281320486439,0.03390889376160145,0.0553653927557307,0.026097816453344965
"g37119005200",90,0.7800788954635108,0.7898480439702554,0.07402676424214752,0.03390889376160145,0.05768784766429135,0.026097816453344965
"g37119005308",90,0.7839931153184165,0.7898480439702554,0.08668725306789854,0.03390889376160145,0.06721668500488664,0.026097816453344965
"g37119003903",91,0.7969348659003831,0.8744971842316975,0.0921469313903525,0.03946790092871218,0.07028977406149756,0.027435931611998803
"g37119003805",91,0.9181818181818182,0.8744971842316975,0.08421380615886444,0.03946790092871218,0.055755627177917405,0.027435931611998803
"g37119003902",91,0.8834355828220859,0.8744971842316975,0.04986098303383096,0.03946790092871218,0.034309946954214986,0.027435931611998803
"g37119004800",92,0.8784722222222222,0.9049394221808015,0.05623738891375162,0.0376442955035129,0.038916270425797345,0.02528795812625053
"g37119004600",92,0.9233226837060703,0.9049394221808015,0.05289929569402199,0.0376442955035129,0.03482815610317284,0.02528795812625053
"g37119004900",92,1.0,0.9049394221808015,0.4260392321793424,0.0376442955035129,0.2589904146986884,0.02528795812625053
"g45091060905",93,0.9184297731328065,0.9083386963317092,0.036171283296255775,0.025282199839665384,0.02394153881748516,0.016920030497030652
"g45091060907",93,0.908363448631905,0.9083386963317092,0.04799517635393144,0.025282199839665384,0.03211974132522976,0.016920030497030652
"g45091060802",93,0.8772151898734177,0.9083386963317092,0.07748923760276871,0.025282199839665384,0.05369938876931475,0.016920030497030652
"g45091060700",93,0.9017467248908297,0.9083386963317092,0.05697239464457328,0.025282199839665384,0.0384073194833777,0.016920030497030652
"g37159050300",94,0.881544156530936,0.8413006029285099,0.0520761931036315,0.03713825560093454,0.03591114524534625,0.026835172939652388
"g37159050400",94,0.7077189939288812,0.8413006029285099,0.09241889315435133,0.03713825560093454,0.0793841884252392,0.026835172939652388
"g37159051204",94,0.89,0.8413006029285099,0.05820111145845929,0.03713825560093454,0.039753499852094726,0.026835172939652388
"g37119005401",95,0.8928210313447927,0.8649807115302186,0.04800167702934287,0.033521747812602386,0.032683314744236865,0.023558863133561283
"g37119005100",95,0.8758357211079274,0.8649807115302186,0.07443735816198956,0.033521747812602386,0.051665709178272665,0.023558863133561283
"g37119005000",95,0.7208588957055214,0.8649807115302186,0.13264919724106783,0.033521747812602386,0.11186351497274297,0.023558863133561283
"g37119003109",96,0.898876404494382,0.898876404494382,0.057012973944525515,0.057012973944525515,0.03855740639105449,0.03855740639105449
