"TID","RID","t_vehiclppE","r_vehiclppE","t_vehiclppM","r_vehiclppM","t_vehiclppCV","r_vehiclppCV"
"g37109071202",132,0.8909263357571925,0.9004914004914005,0.10265935132221393,0.08585216637412724,0.07004720591942866,0.0579569852241814
"g37119005520",133,0.6210212960842684,0.6661375661375661,0.10103473079519115,0.08498196582371993,0.09890045578865961,0.07755270401164173
"g37119005518",133,0.7048986818807791,0.6661375661375661,0.13478909751520068,0.08498196582371993,0.11624175673706807,0.07755270401164173
"g37071032507",134,0.660347551342812,0.6508614748449345,0.10320719622738166,0.07665296110675154,0.09501047863168452,0.07159364403438892
"g37071032506",134,0.6404396875903963,0.6508614748449345,0.11424321286242559,0.07665296110675154,0.10843919101858174,0.07159364403438892
"g37179020800",135,0.8188614146060954,0.8188614146060954,0.10272950496281227,0.10272950496281227,0.07626387808234458,0.07626387808234458
"g37119006209",136,0.8128834355828221,0.6928922202119411,0.09705184254496244,0.04138618167032208,0.07257877081988359,0.0363097929489986
"g37119006211",136,0.6581282437636029,0.6928922202119411,0.05592389574404886,0.04138618167032208,0.051656025293331825,0.0363097929489986
"g37119006406",136,0.646919055916363,0.6928922202119411,0.08120781593321015,0.04138618167032208,0.07631009320773717,0.0363097929489986
"g37119006212",136,0.6891173342786246,0.6928922202119411,0.10938669537976489,0.04138618167032208,0.09649513667377035,0.0363097929489986
"g37109071203",137,0.9311094996374184,0.8640512030342539,0.08620152682738651,0.07248340268913457,0.05627924963543164,0.0509956569967794
"g37097061401",137,0.7995348837209302,0.8640512030342539,0.112907596923566,0.07248340268913457,0.08584595673446495,0.0509956569967794
"g37025040701",138,0.7170542635658915,0.7495972382048331,0.1730681124147616,0.0834309945319776,0.14672331554426515,0.06766024102241189
"g37159051400",138,0.7566507980957715,0.7495972382048331,0.09438102730294357,0.0834309945319776,0.07582690037072876,0.06766024102241189
"g37071032505",139,0.7378869448183042,0.7665878644602049,0.14554481385231505,0.08510203253882194,0.11990602504766626,0.06748575183705922
"g37071033303",139,0.7918766676549066,0.7665878644602049,0.09472688031829417,0.08510203253882194,0.0727193160613106,0.06748575183705922
"g37097061502",140,0.61914172783738,0.656441717791411,0.0965968172683382,0.09708801266496807,0.09484334010105487,0.08990907629684854
"g37097061601",140,0.6964285714285714,0.656441717791411,0.17281651916952925,0.09708801266496807,0.1508491165691472,0.08990907629684854
"g37159050300",141,0.5833532077271644,0.6058361724189009,0.10247988761168804,0.08196701455383698,0.1067925969962268,0.08224661161152987
"g37159052000",141,0.6426896012509773,0.6058361724189009,0.1351614136935033,0.08196701455383698,0.12784553066802057,0.08224661161152987
"g37159051301",142,0.7861271676300579,0.8582995951417004,0.1745884108490206,0.10108699561788596,0.13500712979117005,0.07159628352818098
"g37159051902",142,0.88804192472606,0.8582995951417004,0.12339094381890807,0.10108699561788596,0.084466386329979,0.07159628352818098
"g37119005521",143,0.742387957577831,0.71489389150487,0.11433431022270578,0.0583005751599383,0.09362239681228383,0.04957529997910343
"g37025042601",143,0.7606669057009681,0.71489389150487,0.07855404891285654,0.0583005751599383,0.06277809756902143,0.04957529997910343
"g37025042602",143,0.6128953174797744,0.71489389150487,0.1005273019192391,0.0583005751599383,0.0997084169066447,0.04957529997910343
"g45091060905",144,0.7277021707344505,0.7277021707344505,0.06273313104871037,0.06273313104871037,0.05240556302918627,0.05240556302918627
"g37025040702",145,0.6776897287412375,0.6776897287412375,0.08027301744261438,0.08027301744261438,0.07200667920088684,0.07200667920088684
"g37097060702",146,0.8687129223626515,0.8526015680684248,0.1405555847899736,0.09049442630723244,0.09835714686964885,0.06452229431144273
"g37097060703",146,0.8326959847036329,0.8526015680684248,0.10503139542542939,0.09049442630723244,0.0766772913187156,0.06452229431144273
"g45091061705",147,0.8264861142988295,0.8288801115241635,0.1036718595658011,0.06736489065280041,0.07625343722120341,0.04940557836933869
"g45091061701",147,0.8313338038108681,0.8288801115241635,0.08541959920043307,0.06736489065280041,0.06246204326895498,0.04940557836933869
"g37159051101",148,0.7856218547807333,0.7856218547807333,0.10044059709140576,0.10044059709140576,0.07771946943917268,0.07771946943917268
"g45091061007",149,0.6740169622205089,0.7116628416440642,0.09366383479346647,0.07149677523431354,0.08447636274111564,0.06107257918428842
"g45091061006",149,0.7903901967107385,0.7116628416440642,0.09650169358346447,0.07149677523431354,0.07422111731637936,0.06107257918428842
"g37179020312",150,0.6421077730090605,0.7413360120542442,0.11762510399164507,0.06866211060090399,0.1113592226928442,0.05630359807843421
"g37179020313",150,0.8194871794871795,0.7413360120542442,0.15314515205302862,0.06866211060090399,0.11360440919820207,0.05630359807843421
"g37119005712",150,0.8105484124901601,0.7413360120542442,0.09043742946998978,0.06866211060090399,0.06782711547497809,0.05630359807843421
"g37179020902",151,0.8134110787172012,0.8668247381940328,0.10369253135432559,0.08218072174159781,0.07749460895846799,0.05763320237178046
"g37179020901",151,0.9394080633884875,0.8668247381940328,0.13199630745311908,0.08218072174159781,0.08541646544467821,0.05763320237178046
"g45091061900",152,0.860966205488773,0.8756293519014462,0.10631650088302966,0.07741493288634273,0.07506693213993897,0.05374505705272105
"g45023020601",152,0.8390159689253345,0.8756293519014462,0.16164016214886084,0.07741493288634273,0.11711516870517673,0.05374505705272105
"g45023020500",152,0.9329244921425833,0.8756293519014462,0.15465260639762263,0.07741493288634273,0.100773152900125,0.05374505705272105
"g45091061008",153,0.7389851109085385,0.7200069048852062,0.10119496298696432,0.06438131822316773,0.0832448366236651,0.054357227967433364
"g45091061005",153,0.7124773960216998,0.7200069048852062,0.08038307996270605,0.06438131822316773,0.06858476419757834,0.054357227967433364
"g37119003017",154,0.8421217827997489,0.8277709736680955,0.09440758657607343,0.05848346810390246,0.06815003638384423,0.042949392255192204
"g37119005815",154,0.8141063956963539,0.8277709736680955,0.07039972354542719,0.05848346810390246,0.052568294208632786,0.042949392255192204
"g45091060401",155,0.6133440514469454,0.5847910592808552,0.17869280675172572,0.08249657241392953,0.17710752357248166,0.08575694044743712
"g45091060502",155,0.7192441187813343,0.5847910592808552,0.11886350659518544,0.08249657241392953,0.10046304019860845,0.08575694044743712
"g45091060501",155,0.4516026658203745,0.5847910592808552,0.12764858033308593,0.08249657241392953,0.171827863403253,0.08575694044743712
"g37119006103",156,0.7288466908684725,0.7174210145510089,0.09198267400589116,0.07399541887037867,0.07671917819354976,0.06269960962675973
"g37119006104",156,0.7128019869044931,0.7174210145510089,0.09685488295947993,0.07399541887037867,0.08260126849439353,0.06269960962675973
"g37119005816",157,0.8060836501901141,0.8060836501901141,0.07465206098806984,0.07465206098806984,0.05629836565883572,0.05629836565883572
"g37071030205",158,0.7620689655172413,0.7775441823796071,0.12717623596616706,0.05687374213305714,0.10144853712797164,0.04446525896257239
"g37071031004",158,0.686578449905482,0.7775441823796071,0.11057700492117065,0.05687374213305714,0.09790587483647428,0.04446525896257239
"g37071031003",158,0.8391959798994975,0.7775441823796071,0.11319265233508778,0.05687374213305714,0.08199529626952466,0.04446525896257239
"g37071033500",158,0.7857935627081021,0.7775441823796071,0.10100317245153463,0.05687374213305714,0.078137704032793,0.04446525896257239
"g37179020404",159,0.5114392341392179,0.5958672287868891,0.112093759676599,0.05737001014050483,0.13323597134966744,0.058528786982718045
"g37179020501",159,0.5861949956859361,0.5958672287868891,0.0876115227177661,0.05737001014050483,0.0908559177728703,0.058528786982718045
"g37179020403",159,0.7139053860331763,0.5958672287868891,0.07494544270674786,0.05737001014050483,0.06381733564515112,0.058528786982718045
"g37071030204",160,0.6868055555555556,0.6929007388371345,0.12806725428243973,0.08790765571230126,0.1133544037093212,0.07712404012450982
"g37071030102",160,0.6981470412432755,0.6929007388371345,0.12069718293755607,0.08790765571230126,0.10509555057591045,0.07712404012450982
"g37179020204",161,0.914391353811149,0.8754778809393774,0.13498255552586116,0.08387142466103596,0.08973867088239075,0.058237529007865885
"g37025041601",161,0.8571619812583668,0.8754778809393774,0.10578582657797955,0.08387142466103596,0.07502373503088239,0.058237529007865885
"g37179020308",162,0.699643994753607,0.699643994753607,0.08704615911550681,0.08704615911550681,0.07563217671173457,0.07563217671173457
"g37119005829",163,0.48936170212765956,0.6365995651259031,0.09426048441452912,0.04942245728508813,0.1170937694590424,0.04719457666590543
"g37119005826",163,0.704483695652174,0.6365995651259031,0.08548723267908143,0.04942245728508813,0.07376738868762056,0.04719457666590543
"g37119005827",163,0.6160919540229886,0.6365995651259031,0.09964166793150704,0.04942245728508813,0.09831721079300812,0.04719457666590543
"g37119003108",163,0.6738995660260384,0.6365995651259031,0.12307716934042154,0.04942245728508813,0.11102388501080744,0.04719457666590543
"g37119003106",163,0.6790861159929701,0.6365995651259031,0.13479606369994593,0.04942245728508813,0.12066642791895453,0.04719457666590543
"g37179021005",164,0.866682397357244,0.8044526901669758,0.11749135472784406,0.07732035536122699,0.08241002258932191,0.05842886239709585
"g37179020502",164,0.7358981024174681,0.8044526901669758,0.10103683324221559,0.07732035536122699,0.08346341309853315,0.05842886239709585
"g37119005511",165,0.7550667325753831,0.7214850882531954,0.12586328371470332,0.07437535277433009,0.10133228120917716,0.06266654868694975
"g37119005508",165,0.6888942192372272,0.7214850882531954,0.08375686295741575,0.07437535277433009,0.07390978860340405,0.06266654868694975
"g37179020305",166,0.6978335233751425,0.7675933970460469,0.08085529905884932,0.0863012589215266,0.07043536292847295,0.06834708529640994
"g37179020309",166,0.888932963109877,0.7675933970460469,0.19563941184241035,0.0863012589215266,0.1337893166057588,0.06834708529640994
"g37119001922",167,0.6654498604251664,0.6061996280223186,0.09359968392770199,0.06655616864576602,0.08550532097348947,0.06674315706907362
"g37119001923",167,0.5252347417840375,0.6061996280223186,0.09311923712984013,0.06655616864576602,0.10777550394406453,0.06674315706907362
"g37119002904",168,0.6447028423772609,0.6447028423772609,0.06633206386993692,0.06633206386993692,0.06254578145388794,0.06254578145388794
"g37119005911",169,0.7212605415002219,0.6864032605003962,0.09463203640745972,0.06514618409006388,0.07975907524938293,0.05769573922321544
"g37119005910",169,0.650103998151144,0.6864032605003962,0.08903083827614094,0.06514618409006388,0.08325143406499824,0.05769573922321544
"g37109070300",170,0.7961850013065064,0.6672033688382463,0.11321949072340506,0.07180282828669955,0.08644528346651621,0.06542103618661069
"g37109070201",170,0.5509771603484813,0.6672033688382463,0.09200654804176646,0.07180282828669955,0.10151243330823322,0.06542103618661069
"g45091060907",171,0.73442855454438,0.6992501483519448,0.08533258265818634,0.05442031709390304,0.07063166336538972,0.04731105128761606
"g45091060803",171,0.6538388983210714,0.6992501483519448,0.09180313875632827,0.05442031709390304,0.08535340942008889,0.04731105128761606
"g45091060804",171,0.6873298429319372,0.6992501483519448,0.10701022445998896,0.05442031709390304,0.09464423646276314,0.04731105128761606
"g37119001916",172,0.6883668270591565,0.6353233505525404,0.09679793855109971,0.050003793880559484,0.08548310192895019,0.047845625478820146
"g37119001911",172,0.619896594758424,0.6353233505525404,0.08473047317693538,0.050003793880559484,0.08309109432972571,0.047845625478820146
"g37119001917",172,0.6264445041655469,0.6353233505525404,0.12012505952776331,0.050003793880559484,0.11656954735964117,0.047845625478820146
"g37119001921",172,0.6074074074074074,0.6353233505525404,0.08161147575356172,0.050003793880559484,0.08167802822100105,0.047845625478820146
"g37119006303",173,0.7540339263549856,0.7301076599430764,0.08384482113248666,0.06385141097993566,0.06759575974990772,0.05316400516499511
"g37119006407",173,0.6944872189713581,0.7301076599430764,0.09808667380279266,0.06385141097993566,0.08585781811109869,0.05316400516499511
"g37159051901",174,0.8635603345280765,0.8635603345280765,0.10903062267004575,0.10903062267004575,0.07675203588108748,0.07675203588108748
"g37119005716",175,0.6662841404636217,0.6440658049353701,0.09303788353696442,0.06487051186329801,0.08488568236622505,0.06122815606238141
"g37119005710",175,0.6207560799422105,0.6440658049353701,0.09043038327039744,0.06487051186329801,0.0885579362720708,0.06122815606238141
"g45057010400",176,0.770196330865787,0.7799758215188483,0.12204380774435178,0.0766673885643432,0.09632708130774052,0.059753538444212585
"g45057011100",176,0.7850467289719626,0.7799758215188483,0.09779605586748988,0.0766673885643432,0.07572860021581573,0.059753538444212585
"g37119002004",177,0.7176999526739233,0.719640644361834,0.1276816689442168,0.0659371700041387,0.10814830841658879,0.05569916921006919
"g37119002003",177,0.7211432759252473,0.719640644361834,0.06243321922381711,0.0659371700041387,0.05262938173752592,0.05569916921006919
"g37179021014",178,0.7216606498194946,0.6886661097187413,0.11771897341596031,0.06383072630173192,0.09916251632266286,0.056344972671298496
"g37179021004",178,0.6679510426110608,0.6886661097187413,0.07304912978284563,0.06383072630173192,0.0664820667871845,0.056344972671298496
"g37071031704",179,0.7111668757841907,0.7111668757841907,0.10729567279739073,0.10729567279739073,0.09171593226359084,0.09171593226359084
"g37119005621",180,0.694692239072257,0.670111665478736,0.11798114126526844,0.09008833653272122,0.10324148520170831,0.08172510499630606
"g37119005619",180,0.6420945602440264,0.670111665478736,0.1370301817795021,0.09008833653272122,0.1297332628494806,0.08172510499630606
"g37097060602",181,0.9318073438245112,0.7648676023730285,0.16160610392295147,0.10047136818080916,0.10543036960313011,0.0798527998483776
"g37097060601",181,0.6921479019526381,0.7648676023730285,0.12275881695906209,0.10047136818080916,0.10781715935752871,0.0798527998483776
"g45057011201",182,0.8196331521739131,0.7418170923526327,0.10921438796269255,0.07599354253695641,0.0810017567361611,0.062275030960497677
"g37119005825",182,0.5897322416463819,0.7418170923526327,0.08042766984428656,0.07599354253695641,0.08290576139562857,0.062275030960497677
"g37071033307",183,0.914466737064414,0.8714554074604168,0.12431112395189878,0.07078898584381592,0.08263731117631856,0.04938040176667556
"g37119005908",183,1.1470588235294117,0.8714554074604168,0.26794240376627454,0.07078898584381592,0.1420004945530876,0.04938040176667556
"g45091061707",183,0.8035644594770391,0.8714554074604168,0.08132707555982883,0.07078898584381592,0.06152456237335033,0.04938040176667556
"g45057011002",184,0.7600993003836606,0.7617574257425742,0.09205433824175958,0.07345618218165557,0.07362207018122228,0.05861999185457516
"g45057011001",184,0.7631528964862299,0.7617574257425742,0.11097232996846072,0.07345618218165557,0.08839694282778343,0.05861999185457516
"g37119005907",185,0.7257916475447453,0.6923645580314711,0.10024870579711666,0.07253120118232438,0.08396550538547133,0.06368309166159118
"g37119005912",185,0.6638622578751712,0.6923645580314711,0.10345667851314412,0.07253120118232438,0.0947359141663338,0.06368309166159118
"g37179021011",186,0.6451393609789259,0.6243555555555556,0.08551154874956458,0.06465681804745048,0.08057593064567053,0.06295300204196276
"g37179020317",186,0.601565411852404,0.6243555555555556,0.09755219295538463,0.06465681804745048,0.09857987808020888,0.06295300204196276
"g37119003016",187,0.7066259808195292,0.7066259808195292,0.07694899782945487,0.07694899782945487,0.06619839568459167,0.06619839568459167
"g37119005617",188,0.7576744186046511,0.6872372168723722,0.13148646954769208,0.06313752251050851,0.10549516067161796,0.055848943724904426
"g37119001508",188,0.6819168475538487,0.6872372168723722,0.10962436441353651,0.06313752251050851,0.09772591959022683,0.055848943724904426
"g37119005620",188,0.6691387921901014,0.6872372168723722,0.08940597716448949,0.06313752251050851,0.08122401320662602,0.055848943724904426
"g37025041501",189,0.7245367770915216,0.7245367770915216,0.05673759287318794,0.05673759287318794,0.047604123085769556,0.047604123085769556
"g45023020602",190,0.6869170055010763,0.5766871165644172,0.11363994105001812,0.06311138855534147,0.10056823528928842,0.066527558265024
"g45023020200",190,0.502515537141166,0.5766871165644172,0.09882000166223101,0.06311138855534147,0.11954446161107779,0.066527558265024
"g45023020100",190,0.4884599244649601,0.5766871165644172,0.10578509097109316,0.06311138855534147,0.1316526555448224,0.066527558265024
"g37119006215",191,0.6923254738788719,0.7180621870269012,0.07850600143017339,0.053774554764779096,0.0689329149772275,0.04552488563769727
"g37119006214",191,0.7441915043417038,0.7180621870269012,0.07344646683821637,0.053774554764779096,0.05999572401438952,0.04552488563769727
"g37109070100",192,0.6688713462769362,0.7477730895452415,0.10222750968514917,0.048138432044584734,0.09290932125173555,0.039134177111642285
"g37071030700",192,0.7620967741935484,0.7477730895452415,0.1250065723742978,0.048138432044584734,0.09971415689302472,0.039134177111642285
"g37109070800",192,0.8068778856869925,0.7477730895452415,0.08643188190942741,0.048138432044584734,0.06511788014589588,0.039134177111642285
"g37109070400",192,0.7324030056739764,0.7477730895452415,0.09270345449342937,0.048138432044584734,0.07694491031037315,0.039134177111642285
"g37071030601",192,0.7665110073382255,0.7477730895452415,0.16279460447329147,0.048138432044584734,0.1291087596220654,0.039134177111642285
"g37119005841",193,0.7147039687703318,0.7147039687703318,0.0543012372008669,0.0543012372008669,0.04618677393889287,0.04618677393889287
"g37025041303",194,0.6028173104850422,0.6028173104850422,0.0719918093691581,0.0719918093691581,0.07259913922906079,0.07259913922906079
"g37119005847",195,0.8087917367283209,0.8087917367283209,0.08378577141130082,0.08378577141130082,0.06297492584204915,0.06297492584204915
"g37159051202",196,0.8558869701726844,0.8669811320754717,0.11651585055319276,0.08781900188544153,0.08275661010865067,0.06157620910701008
"g37159051802",196,0.8753246753246753,0.8669811320754717,0.1267275674557545,0.08781900188544153,0.08801081141570173,0.06157620910701008
"g37109071102",197,0.8159090909090909,0.7596690590111643,0.1141773561509475,0.0800620209081401,0.08506919204209075,0.06406726843404315
"g37109071101",197,0.7072419106317411,0.7596690590111643,0.11224556866019528,0.0800620209081401,0.09647955984725184,0.06406726843404315
"g45091061403",198,0.7989089541008277,0.7552073194471481,0.10586933044635545,0.07218637738858583,0.08055768465247065,0.05810629102082694
"g45091061301",198,0.7083501411859621,0.7552073194471481,0.0993277357579459,0.07218637738858583,0.0852425922911106,0.05810629102082694
"g37119005515",199,0.6389863547758284,0.5306951375188581,0.07747804382795366,0.0,0.07370910886751732,0.0
"g37119005516",199,0.0,0.5306951375188581,"",0.0,"",0.0
"g37119005517",199,0.6729357798165138,0.5306951375188581,0.08182975601990802,0.0,0.0739216638896242,0.0
"g37097060901",200,0.845,0.8065223749634396,0.1313779138592176,0.09609106732078375,0.09451478488460106,0.07242703302565474
"g37097060801",200,0.7726772952171522,0.8065223749634396,0.1389571641596244,0.09609106732078375,0.10932434632348893,0.07242703302565474
"g45091060906",201,0.8059333958724203,0.8059333958724203,0.07237465856925149,0.07237465856925149,0.05459105324951799,0.05459105324951799
"g37119005615",202,0.730799683293745,0.7051146849459531,0.11920204797604214,0.0886012864573283,0.0991561062570126,0.07638610507151494
"g37119005614",202,0.6999841847224418,0.7051146849459531,0.10325202591090116,0.0886012864573283,0.08966943878664317,0.07638610507151494
"g37119005401",203,0.6393771199506629,0.6521862309944282,0.07592774409930779,0.06175843545085045,0.07219007672124066,0.057565032916098276
"g37119005403",203,0.6724348038020961,0.6521862309944282,0.10495632667977337,0.06175843545085045,0.09488390211578576,0.057565032916098276
"g37179020310",204,0.6800148312940304,0.6800148312940304,0.060611241373467184,0.060611241373467184,0.054183729149911,0.054183729149911
"g37159051700",205,0.809572006940428,0.809572006940428,0.0880341670824204,0.0880341670824204,0.06610432491929133,0.06610432491929133
"g37119005917",206,0.6810009267840593,0.6810009267840593,0.07031421056948571,0.07031421056948571,0.06276672949029415,0.06276672949029415
"g37119001000",207,0.8224419604471195,0.7917820195249891,0.1264619945060023,0.06399502502467108,0.09347357759211453,0.049133157631206154
"g37119001100",207,0.7949162333911034,0.7917820195249891,0.1058184870943283,0.06399502502467108,0.08092342950814761,0.049133157631206154
"g37119002400",207,0.7644333570919458,0.7917820195249891,0.09692293774600855,0.06399502502467108,0.07707633170100821,0.049133157631206154
"g37119005842",208,0.7691625266146203,0.7691625266146203,0.0735093086482772,0.0735093086482772,0.05809761691493784,0.05809761691493784
"g45023020800",209,0.7563791008505468,0.7563791008505468,0.10018559415823869,0.10018559415823869,0.08051927490360755,0.08051927490360755
"g37119005817",210,0.7851074462768616,0.7851074462768616,0.05296500097605988,0.05296500097605988,0.04101039817555496,0.04101039817555496
"g37109070600",211,0.8307216494845361,0.8397159523205681,0.08853999966110741,0.06810330646747857,0.06479150752128691,0.049302607849724095
"g37109070700",211,0.8540843214756259,0.8397159523205681,0.10605267109894215,0.06810330646747857,0.07548400931110726,0.049302607849724095
"g37119005823",212,0.691069512340527,0.4698062738104888,0.04926920450286112,0.0,0.04333990092375794,0.0
"g37119005846",212,0.0,0.4698062738104888,"",0.0,"",0.0
"g37119002906",213,0.7431074465343983,0.7896519864490299,0.09168428879329248,0.04768901353891522,0.07500278758537157,0.036712732044074776
"g37119003105",213,0.8546562228024369,0.7896519864490299,0.07623280124046815,0.04768901353891522,0.05422312173858815,0.036712732044074776
"g37119003011",213,0.7819787985865725,0.7896519864490299,0.07584004049386263,0.04768901353891522,0.0589573120968335,0.036712732044074776
"g37119006107",214,0.7370879120879121,0.7447303387120221,0.1411126146671498,0.08615994823785285,0.1163806149466188,0.07032997785518076
"g37119006106",214,0.7533189255943192,0.7447303387120221,0.0912247687106057,0.08615994823785285,0.07361528373452883,0.07032997785518076
"g37119005714",215,0.8631908237747654,0.809949892627058,0.12496566443595233,0.0925443280140771,0.08800715574080217,0.06945855623001755
"g37119005713",215,0.7387789238918316,0.809949892627058,0.13634218276195947,0.0925443280140771,0.11218888789749351,0.06945855623001755
"g37179020311",216,0.6852893161617993,0.6852893161617993,0.07453584480997122,0.07453584480997122,0.06611885358319423,0.06611885358319423
"g37119002905",217,0.7408032399595005,0.7286803426864733,0.11035717895919465,0.053086260449059244,0.09055904099704185,0.04428729726505279
"g37119002200",217,0.7477942758769098,0.7286803426864733,0.0853700545823359,0.053086260449059244,0.0693996883766574,0.04428729726505279
"g37119002702",217,0.7042831996870722,0.7286803426864733,0.08514797206117333,0.053086260449059244,0.07349555571759941,0.04428729726505279
"g37119003806",218,0.5966670297353229,0.6084832904884319,0.07144586254752239,0.048022184727661704,0.0727912438978132,0.04797636668081871
"g37119005916",218,0.5848892748588798,0.6084832904884319,0.12255013154775586,0.048022184727661704,0.12737207436292367,0.04797636668081871
"g37119005913",218,0.6112843355605049,0.6084832904884319,0.08068310478083864,0.048022184727661704,0.08023676913781734,0.04797636668081871
"g37119005915",218,0.7254264825345248,0.6084832904884319,0.21179837448649041,0.048022184727661704,0.1774856782015267,0.04797636668081871
"g37119003007",219,0.8112900842323039,0.8112900842323039,0.07168490227785286,0.07168490227785286,0.05371376902068201,0.05371376902068201
